$GPGGA,090002.45,3629.02451444,N,13853.80470212,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090002.50,3629.02515313,N,13853.80488176,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090002.55,3629.02578177,N,13853.80505931,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090002.60,3629.02639999,N,13853.80523472,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090002.65,3629.02700746,N,13853.80540796,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090002.70,3629.02770802,N,13853.80560895,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090002.75,3629.02829325,N,13853.80577799,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090002.80,3629.02897178,N,13853.80597544,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090002.85,3629.02964041,N,13853.80617175,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090002.90,3629.03040459,N,13853.80639853,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090002.95,3629.03105655,N,13853.80659434,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090003.00,3629.03180613,N,13853.80682253,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090003.05,3629.03254994,N,13853.80705269,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090003.10,3629.03328899,N,13853.80728562,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090003.15,3629.03392010,N,13853.80748839,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090003.20,3629.03465279,N,13853.80772891,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.25,3629.03538378,N,13853.80797511,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090003.30,3629.03611374,N,13853.80822725,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090003.35,3629.03684271,N,13853.80848498,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090003.40,3629.03757068,N,13853.80874801,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090003.45,3629.03829760,N,13853.80901617,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.50,3629.03902341,N,13853.80928939,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090003.55,3629.03974801,N,13853.80956768,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090003.60,3629.04047129,N,13853.80985119,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090003.65,3629.04119312,N,13853.81014014,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090003.70,3629.04191334,N,13853.81043487,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090003.75,3629.04263176,N,13853.81073585,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090003.80,3629.04334816,N,13853.81104366,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090003.85,3629.04396093,N,13853.81131371,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.90,3629.04467293,N,13853.81163629,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090003.95,3629.04538221,N,13853.81196806,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090004.00,3629.04608878,N,13853.81230888,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090004.05,3629.04679277,N,13853.81265819,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.10,3629.04749421,N,13853.81301561,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090004.15,3629.04819311,N,13853.81338091,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090004.20,3629.04888939,N,13853.81375402,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.25,3629.04958296,N,13853.81413502,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090004.30,3629.05027365,N,13853.81452417,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090004.35,3629.05096135,N,13853.81492162,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090004.40,3629.05164640,N,13853.81532657,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090004.45,3629.05232919,N,13853.81573805,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.50,3629.05301005,N,13853.81615523,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090004.55,3629.05359289,N,13853.81651714,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090004.60,3629.05427088,N,13853.81694304,E,1,05,2.87,160.00,M,-21.3213,M,,*76
$GPGGA,090004.65,3629.05494762,N,13853.81737276,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090004.70,3629.05562329,N,13853.81780583,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.75,3629.05629803,N,13853.81824179,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090004.80,3629.05697198,N,13853.81868028,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090004.85,3629.05764524,N,13853.81912097,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090004.90,3629.05831790,N,13853.81956356,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090004.95,3629.05899005,N,13853.82000781,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090005.00,3629.05966176,N,13853.82045351,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090005.05,3629.06023791,N,13853.82083700,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090005.10,3629.06090896,N,13853.82128490,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090005.15,3629.06157971,N,13853.82173375,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090005.20,3629.06225020,N,13853.82218344,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090005.25,3629.06292048,N,13853.82263386,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090005.30,3629.06359056,N,13853.82308491,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090005.35,3629.06426048,N,13853.82353651,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090005.40,3629.06493025,N,13853.82398859,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090005.45,3629.06559990,N,13853.82444108,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090005.50,3629.06626944,N,13853.82489393,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090005.55,3629.06684401,N,13853.82528285,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090005.60,3629.06751339,N,13853.82573625,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090005.65,3629.06818138,N,13853.82618900,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090005.70,3629.06885062,N,13853.82664286,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090005.75,3629.06951981,N,13853.82709689,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090005.80,3629.07018895,N,13853.82755109,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090005.85,3629.07085804,N,13853.82800543,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090005.90,3629.07152711,N,13853.82845990,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090005.95,3629.07219613,N,13853.82891447,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090006.00,3629.07277033,N,13853.82930470,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090006.05,3629.07343930,N,13853.82975944,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090006.10,3629.07410826,N,13853.83021426,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090006.15,3629.07477719,N,13853.83066916,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090006.20,3629.07544611,N,13853.83112411,E,1,05,2.87,160.00,M,-21.3213,M,,*78
$GPGGA,090006.25,3629.07611500,N,13853.83157913,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090006.30,3629.07678388,N,13853.83203421,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090006.35,3629.07745275,N,13853.83248934,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090006.40,3629.07812160,N,13853.83294452,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090006.45,3629.07869565,N,13853.83333524,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090006.50,3629.07936447,N,13853.83379052,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090006.55,3629.08003327,N,13853.83424586,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090006.60,3629.08070206,N,13853.83470125,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090006.65,3629.08137083,N,13853.83515671,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
